cell	feat	dist	cell_x	cell_y	x	y
14	FLNA	1	187.9	-44.2	33352.9038457	31644.641507099997
14	THBS1	1	187.9	-44.2	33647.386084599995	28525.1719042
14	THBS1	1	187.9	-44.2	33766.238348	24781.9759051
14	THBS1	1	187.9	-44.2	34130.2461605	22612.5175823
14	THBS1	1	187.9	-44.2	34340.485165900005	33992.3654996
14	THBS1	1	187.9	-44.2	34561.1574295	28904.677132999997
14	FLNA	1	187.9	-44.2	34919.719706	37706.3580751
14	SPTAN1	1	187.9	-44.2	35647.0744953	21778.0985753
14	DYNC1H1	1	187.9	-44.2	36098.5991421	8471.76467493
14	FLNA	0	187.9	-44.2	36105.245959199994	13192.71682979
14	IGF2R	1	187.9	-44.2	36576.5301295	17469.1918464
14	FLNA	1	187.9	-44.2	36700.222320099994	28550.127449
14	SPTBN1	1	187.9	-44.2	37041.606542400004	33144.5656343
14	FBN2	1	187.9	-44.2	37452.5092074	25817.2632803
14	FLNA	1	187.9	-44.2	37684.947957	15448.72484313
14	THBS1	1	187.9	-44.2	37619.6515749	17863.6797474
14	FLNA	1	187.9	-44.2	38531.4837325	3872.68751353
14	FLNA	0	187.9	-44.2	39496.1644429	3264.10627051
14	FLNA	0	187.9	-44.2	1516.416963867	20787.584350999998
14	FLNA	1	187.9	-44.2	1566.0262380410002	37614.2017804
14	DNAJC13	1	187.9	-44.2	1723.18066737	17306.9633871
14	TLN1	1	187.9	-44.2	2237.81002334	21386.2344948
14	FBN2	1	187.9	-44.2	3016.9460818000002	14372.96710376
14	KIAA1462	1	187.9	-44.2	3194.69308457	12137.91043113
14	KIAA1462	1	187.9	-44.2	3725.38226274	16343.48819459
14	THBS1	1	187.9	-44.2	3687.02330462	31732.359643199998
14	FLNA	1	187.9	-44.2	4302.19556503	15741.66583569
14	FLNA	1	187.9	-44.2	6427.864936399999	13323.527868000001
14	FBN2	1	187.9	-44.2	7797.75300392	15780.92919901
14	UBR5	1	187.9	-44.2	8988.10452172	12143.82824146
14	KIAA1199	1	187.9	-44.2	9518.82659388	15146.62581105
14	UBR5	1	187.9	-44.2	9727.7888609	36586.2583805
14	notarget002	1	187.9	-44.2	10253.35771386	11586.85918678
14	KIAA1199	1	187.9	-44.2	12953.02286539	38050.9484636
14	KIAA1199	0	187.9	-44.2	14167.38018563	10174.14535536
14	SLC38A1	1	187.9	-44.2	15144.18054194	7019.1956038
14	FLNA	1	187.9	-44.2	15371.92538246	8599.58625115
14	KIAA1199	1	187.9	-44.2	15137.58278109	37220.5845339
14	FLNA	1	187.9	-44.2	15932.49252061	35766.4398161
14	FLNA	1	187.9	-44.2	16499.96702759	35101.0338939
14	KIAA1199	0	187.9	-44.2	19389.290612200002	8266.53663145
14	TNC	1	187.9	-44.2	20826.6067901	31874.855983700003
14	SPTAN1	0	187.9	-44.2	21075.0876599	5110.90806998
14	FLNA	1	187.9	-44.2	21538.2000025	33615.561378900005
14	FBN2	1	187.9	-44.2	22099.5248113	40107.756886300005
14	THBS1	1	187.9	-44.2	23420.594810900002	32213.363781299995
14	ROCK2	0	187.9	-44.2	23580.8728271	3281.98552264
14	TNC	1	187.9	-44.2	24588.531354900002	32370.4962356
14	FLNA	0	187.9	-44.2	25291.2652507	26072.8730962
14	THBS1	1	187.9	-44.2	26651.9311507	32575.451945499997
14	THBS1	1	187.9	-44.2	27350.5012689	23502.2779344
14	KIAA1199	1	187.9	-44.2	27631.1696352	4588.57181598
14	NR4A1	1	187.9	-44.2	28781.274587199998	26877.4025601
14	IGF2R	1	187.9	-44.2	29781.8271982	33142.5561066
14	THBS1	1	187.9	-44.2	31308.733732499997	36094.4905747
14	THBS1	1	187.9	-44.2	32330.1273757	16862.4306128
14	FLNA	0	187.9	-44.2	33619.6442617	29346.748744800003
14	MYH10	1	187.9	-44.2	33171.6567584	30790.2852385
14	FLNA	1	187.9	-44.2	33738.7796068	31334.984629500002
14	FLNA	1	187.9	-44.2	34633.998237	7878.91989869
14	FLNA	1	187.9	-44.2	34882.4822631	7103.09754274
14	THBS1	1	187.9	-44.2	35440.3182248	27015.7604235
14	THBS1	1	187.9	-44.2	35726.5449189	15943.58024012
14	KIAA1199	0	187.9	-44.2	36541.1020481	13810.77271594
14	THBS1	1	187.9	-44.2	36586.5064089	16348.32428747
14	THBS1	1	187.9	-44.2	36561.9305386	30140.9271479
14	THBS1	1	187.9	-44.2	37352.821747099995	30831.971528
14	FLNA	1	187.9	-44.2	37418.6112802	5292.52230678
14	THBS1	1	187.9	-44.2	37424.7740645	28450.058944800003
14	MYH10	1	187.9	-44.2	37673.0877005	27037.430644099997
14	FBN2	1	187.9	-44.2	38016.6333203	23590.8123498
14	FLNA	0	187.9	-44.2	38432.0382552	6883.48808885
14	KIAA1199	0	187.9	-44.2	38753.780054400006	33484.200765400004
14	THBS1	1	187.9	-44.2	40032.703378900005	2099.5816317000003
14	THBS1	1	187.9	-44.2	40220.2556013	15913.99883039
14	TNC	1	187.9	-44.2	1891.3360719	19386.560095400004
14	THBS1	1	187.9	-44.2	2573.39204106	16897.165377
14	FLNA	0	187.9	-44.2	2917.39337213	19758.428313999997
14	TLN1	1	187.9	-44.2	6421.02271594	16310.35074698
14	CBX5	1	187.9	-44.2	7183.02540773	18184.575107099998
14	DIP2C	1	187.9	-44.2	7504.61707393	14156.03944943
14	FLNA	0	187.9	-44.2	8678.77201323	11807.53558864
14	KIAA1199	1	187.9	-44.2	9552.64709153	14696.19748752
14	FLNA	1	187.9	-44.2	14077.67877924	24313.6858444
14	blank001	1	187.9	-44.2	15521.97973381	34158.225591
14	FLNA	0	187.9	-44.2	15951.79930544	13512.75705597
14	FLNA	1	187.9	-44.2	16556.44912464	8791.30077821
14	FLNA	1	187.9	-44.2	18166.109883700003	33983.6200102
14	DYNC1H1	1	187.9	-44.2	19733.408207	5729.57953817
14	FLNA	1	187.9	-44.2	20561.2519564	30270.110749400003
14	TLN1	1	187.9	-44.2	20926.1571768	5811.32275328
14	TLN1	1	187.9	-44.2	24188.049206	30633.7210351
14	THBS1	0	187.9	-44.2	24766.3419496	15347.43212539
14	ROCK2	1	187.9	-44.2	25343.503719099997	22725.6618525
14	SPTAN1	1	187.9	-44.2	26628.394120599998	31821.3629445
14	SPTBN1	1	187.9	-44.2	25715.7737063	25296.0117414
14	THBS1	1	187.9	-44.2	31583.4800283	11278.51549197
14	VCAN	1	187.9	-44.2	32845.3243463	30834.490021599995
14	FBN2	1	187.9	-44.2	34579.3907901	24879.243084499998
14	FLNA	0	187.9	-44.2	35287.243853800006	6744.31510513
14	FLNA	1	187.9	-44.2	36754.896884300004	31251.498206599998
14	FLNA	1	187.9	-44.2	37050.17077	20146.5664742
14	IGF2R	1	187.9	-44.2	39585.4079236	30774.788673900002
14	KIAA1199	1	187.9	-44.2	1661.4100640860001	18319.3452594
14	FLNA	1	187.9	-44.2	1749.16404874	14786.64350349
14	VCAN	1	187.9	-44.2	2760.86718294	17876.627658200003
14	THBS1	1	187.9	-44.2	5988.47591574	23322.443399900003
14	FLNA	1	187.9	-44.2	8835.5588627	12598.21369345
14	MYH10	1	187.9	-44.2	10742.98714144	8680.09804166
14	DYNC1H1	1	187.9	-44.2	12483.05973356	10277.84523782
14	KIAA1462	1	187.9	-44.2	12288.98194608	11502.38109617
14	UBR5	1	187.9	-44.2	12978.76708439	28864.703244800003
14	THBS1	1	187.9	-44.2	13966.46818534	3973.11277482
14	FLNA	1	187.9	-44.2	15311.64814027	39059.8439437
14	KIAA1462	1	187.9	-44.2	17572.8295748	21746.4896336
14	THBS1	1	187.9	-44.2	20149.490544	26708.019136099996
14	THBS1	1	187.9	-44.2	20932.248268	9624.03477525
14	FLNA	1	187.9	-44.2	22941.008335799997	26527.1975982
14	notarget002	1	187.9	-44.2	22948.2070545	2901.14752696
14	SSH1	1	187.9	-44.2	23194.956067500003	16148.07726615
14	FYCO1	0	187.9	-44.2	24928.2200429	38767.80608380001
14	SPTBN1	1	187.9	-44.2	27398.761981	36379.07978369999
14	THBS1	0	187.9	-44.2	38260.331710900005	16035.58661725
14	PRKDC	1	187.9	-44.2	39649.196596300004	26821.795351
14	NR4A1	1	187.9	-44.2	39693.74710280001	27802.037822799997
14	THBS1	1	187.9	-44.2	1082.442589885	22096.8840069
14	FLNA	1	187.9	-44.2	9638.42388269	12582.96405505
14	THBS1	1	187.9	-44.2	14087.27689716	9733.31110334
14	FBN2	1	187.9	-44.2	14312.77522863	38826.0271268
14	KIAA1462	1	187.9	-44.2	14790.53165928	39075.1680808
14	SPTBN1	0	187.9	-44.2	15806.25306899	22998.3706314
14	ROCK2	1	187.9	-44.2	16198.92695086	20889.573689200002
14	DNAJC13	1	187.9	-44.2	19273.7679113	6940.65953184
14	notarget001	1	187.9	-44.2	20045.9691979	35753.0684601
14	TLN1	1	187.9	-44.2	21113.1534562	27519.219632099997
14	THBS1	1	187.9	-44.2	33561.0456651	32209.2373783
14	KIAA1462	1	187.9	-44.2	36920.7901085	13327.75867439
14	THBS1	1	187.9	-44.2	37679.3996325	15987.75444552
14	FLNA	1	187.9	-44.2	1940.47781421	17817.2044991
14	SPTAN1	1	187.9	-44.2	9098.420904100001	12616.82163004
14	FLNA	0	187.9	-44.2	12469.93205895	10572.78742979
14	THSD4	1	187.9	-44.2	15153.08401501	38202.085300599996
14	THBS1	1	187.9	-44.2	29694.894747000002	29087.9653444
14	ROCK2	1	187.9	-44.2	31166.711371399997	34342.0616626
14	FLNA	1	187.9	-44.2	38495.412016400005	34606.146227499994
14	HIVEP1	1	187.9	-44.2	3851.63938296	19383.1826039
14	THBS1	1	187.9	-44.2	16219.63292014	32845.1026538
14	DYNC1H1	1	187.9	-44.2	18734.4766817	20734.6199503
14	THBS1	1	187.9	-44.2	20646.3322774	38471.412045599995
14	THBS1	0	187.9	-44.2	38916.9309716	14345.42766649
14	THBS1	1	187.9	-44.2	36329.2774111	16526.02425302
14	THBS1	1	187.9	-44.2	38901.8051804	31740.5835916
14	SSH1	1	187.9	-44.2	2069.08716283	16454.88056131
14	KIAA1199	1	187.9	-44.2	604.295312101	23175.924279900002
14	THBS1	1	187.9	-44.2	808.906170341	19720.0755115
14	LRP1	1	187.9	-44.2	1394.2030459110001	20422.0725532
14	COL5A1	1	187.9	-44.2	2239.72554006	16885.04435
14	TPR	0	187.9	-44.2	2618.48678887	38489.7948879
14	TEAD1	1	187.9	-44.2	2861.2072926	17754.9175572
14	PRPF8	1	187.9	-44.2	3067.23144345	19474.2349284
14	COL5A1	0	187.9	-44.2	5235.20479724	13233.32267939
14	SPTBN1	0	187.9	-44.2	5735.28027188	15055.01171358
14	KIAA1199	1	187.9	-44.2	6931.39675994	19556.8103496
14	COL5A1	1	187.9	-44.2	9148.11858273	17411.007543400003
14	KIAA1199	0	187.9	-44.2	9496.69401708	15121.55587125
14	GPR107	1	187.9	-44.2	11523.42979955	40165.5810371
14	SPTBN1	0	187.9	-44.2	12715.36365237	11863.86235064
14	GTF3C1	0	187.9	-44.2	12941.0653531	32409.7772241
14	COL5A1	1	187.9	-44.2	12877.93708023	39542.879870599994
14	SPTBN1	1	187.9	-44.2	13355.26880817	5682.93313658
14	THBS1	1	187.9	-44.2	14226.5163569	35104.772122099996
14	KIAA1199	1	187.9	-44.2	14767.91367861	14120.22000186
14	COL5A1	0	187.9	-44.2	15963.14365218	10040.70028794
14	PRRC2B	1	187.9	-44.2	16135.28139048	20850.391013599998
14	PRRC2B	0	187.9	-44.2	17234.7772697	34672.4003045
14	TNRC6A	1	187.9	-44.2	17489.736854400002	35800.420291400005
14	COL5A1	1	187.9	-44.2	17691.6423427	38431.0686699
14	PRPF8	1	187.9	-44.2	18390.647779799998	8475.22664171
14	TNRC6A	1	187.9	-44.2	18571.5423635	32830.4024955
14	PRRC2B	1	187.9	-44.2	18898.5528624	19817.046232499997
14	KIAA1199	1	187.9	-44.2	19415.4275818	8299.5966779
14	COL5A1	1	187.9	-44.2	20801.3250776	36753.18533469999
14	LRP1	1	187.9	-44.2	21038.285970099998	40050.8381928
14	KIAA1199	1	187.9	-44.2	22438.3783156	7131.08848288
14	TNRC6A	1	187.9	-44.2	22809.009799	34391.8818708
14	TPR	0	187.9	-44.2	23441.5706789	16443.28362206
14	COL5A1	1	187.9	-44.2	24264.9306286	39823.5652041
14	PCNX	1	187.9	-44.2	25280.7581117	15549.58585084
14	MED14	1	187.9	-44.2	24895.487124400002	38889.524468
14	PCNX	1	187.9	-44.2	26600.8028649	24384.3477528
14	THBS1	1	187.9	-44.2	26740.970974900003	1675.22405893
14	PRRC2B	1	187.9	-44.2	26792.4687649	27611.1214355
14	PAPPA	1	187.9	-44.2	27276.918948000002	36049.6436432
14	COL5A1	1	187.9	-44.2	27488.2350032	21917.379063599998
14	COL5A1	1	187.9	-44.2	27796.500537	38394.890775199994
14	COL5A1	1	187.9	-44.2	28451.161478799997	32824.3100349
14	notarget003	1	187.9	-44.2	28853.437575099997	35476.002434099995
14	GTF3C1	0	187.9	-44.2	29510.4749269	34943.269478199996
14	SPTBN1	0	187.9	-44.2	30258.4380005	21161.484659
14	COL5A1	1	187.9	-44.2	30466.8841273	15450.91588647
14	TEAD1	1	187.9	-44.2	30882.401603500002	23853.3484406
14	LRP1	1	187.9	-44.2	31814.383379900002	21391.8329193
14	PRPF8	1	187.9	-44.2	32356.1871412	18613.272407
14	MALAT1	1	187.9	-44.2	32752.423114700003	36177.0689685
14	LRP1	1	187.9	-44.2	33212.0825319	25142.380542299998
14	COL5A1	1	187.9	-44.2	32896.5749429	29103.6453752
14	PAPPA	1	187.9	-44.2	33945.940368	18157.9347661
14	FBN1	1	187.9	-44.2	33775.159655	32636.057898799998
14	LRP1	1	187.9	-44.2	34345.3480222	20391.657026900004
14	COL5A1	1	187.9	-44.2	34239.2657144	35975.238229400005
14	FBN1	1	187.9	-44.2	34998.3925376	17522.3884439
14	KIAA1199	1	187.9	-44.2	36503.357209099995	13830.09470445
14	SPTBN1	1	187.9	-44.2	37007.555225699994	33172.1043852
14	SPTBN1	1	187.9	-44.2	37090.07331580001	30241.827228600003
14	SCUBE3	1	187.9	-44.2	38158.8569999	17431.657026599998
14	THBS1	1	187.9	-44.2	38269.2165785	15997.43470072
14	TPR	0	187.9	-44.2	4544.94484119	12431.5871138
14	COL5A1	1	187.9	-44.2	5288.62298036	12345.13617203
14	KIAA1199	0	187.9	-44.2	7621.47011353	17338.269307299997
14	TPR	1	187.9	-44.2	8139.28634386	15055.83001024
14	COL5A1	1	187.9	-44.2	9333.89746052	15760.63391947
14	FBN1	1	187.9	-44.2	14764.03953746	28627.807332
14	COL5A1	1	187.9	-44.2	22144.2902134	39759.6193677
14	SPTBN1	1	187.9	-44.2	27386.312231200005	36471.7652513
14	THBS1	1	187.9	-44.2	27381.247221399997	23555.196760799998
14	blank001	1	187.9	-44.2	30553.985599199998	27204.319372
14	THSD4	1	187.9	-44.2	31196.941728099995	27050.090179299998
14	COL5A1	1	187.9	-44.2	31917.348365499998	25968.5322811
14	THBS1	1	187.9	-44.2	32134.9177524	35250.480073
14	LRP1	1	187.9	-44.2	35703.11744080001	28926.7217676
14	PRRC2B	0	187.9	-44.2	35606.176228699995	27584.6153792
14	COL5A1	1	187.9	-44.2	35918.7306398	31515.338984900005
14	TNRC6A	0	187.9	-44.2	37624.023250800004	1362.678048431
14	SPTBN1	1	187.9	-44.2	37676.8624516	33864.4543045
14	GPR107	1	187.9	-44.2	39026.336579400006	32734.2670584
14	THBS1	1	187.9	-44.2	38884.4993879	14296.97415456
14	COL5A1	1	187.9	-44.2	38748.6589994	29925.437111400002
14	COL5A1	1	187.9	-44.2	3821.76222959	20551.073523500003
14	COL5A1	1	187.9	-44.2	8803.09308074	15253.72799954
14	KIAA1199	0	187.9	-44.2	13779.99725287	36413.8504195
14	GPR107	1	187.9	-44.2	14734.81360393	39047.5895672
14	blank001	1	187.9	-44.2	19942.9252213	32959.4929945
14	THBS1	1	187.9	-44.2	24156.411373299998	23448.3406585
14	COL7A1	1	187.9	-44.2	31138.3785856	28863.335698500003
14	PRPF8	1	187.9	-44.2	32211.7286843	18548.855163
14	MALAT1	1	187.9	-44.2	32841.4620872	39014.9545441
14	KIAA1199	1	187.9	-44.2	36459.0623963	27227.665287299995
14	COL5A1	1	187.9	-44.2	37451.280621800004	29866.640386000003
14	FBN1	1	187.9	-44.2	38303.7817876	15813.51156033
14	PIEZO1	1	187.9	-44.2	38407.6819732	33071.6893226
14	COL5A1	1	187.9	-44.2	38566.0834271	24246.529099
14	THBS1	1	187.9	-44.2	1195.399748442	14667.11849896
14	COL5A1	1	187.9	-44.2	1857.7129765999998	23329.2573339
14	PRRC2B	1	187.9	-44.2	3800.35475844	14284.33456918
14	PAPPA	1	187.9	-44.2	4150.52670444	30611.8513831
14	LRP1	1	187.9	-44.2	4124.6459429	19537.2370645
14	GPR107	1	187.9	-44.2	4455.31860651	16887.108503400003
14	COL5A1	1	187.9	-44.2	8198.34048306	17747.397781
14	PAPPA	1	187.9	-44.2	8514.25344619	10438.95099787
14	KIAA1199	1	187.9	-44.2	9770.53754929	36902.1303635
14	KIAA1199	1	187.9	-44.2	10723.57949028	8855.96944906
14	COL5A1	1	187.9	-44.2	12118.96366657	11082.54514526
14	PIEZO1	1	187.9	-44.2	12853.39986709	10598.18679045
14	PRPF8	1	187.9	-44.2	16529.13562835	5731.32107429
14	COL5A1	0	187.9	-44.2	16288.07135881	11063.31361731
14	THBS1	0	187.9	-44.2	16173.499985100001	32828.684483
14	PRPF8	1	187.9	-44.2	16592.04645219	39900.97581630001
14	FBN1	1	187.9	-44.2	18131.7318649	19582.310782
14	TPR	1	187.9	-44.2	22464.5170888	25748.579470200002
14	PRPF8	1	187.9	-44.2	27883.669977900005	35892.6122573
14	SPTBN1	1	187.9	-44.2	29197.675460000002	33272.5075741
14	THBS1	1	187.9	-44.2	35367.7855824	17511.6251937
14	notarget003	1	187.9	-44.2	35900.326571800004	7596.34208445
14	THBS1	1	187.9	-44.2	38184.7594681	16068.40307416
14	PAPPA	1	187.9	-44.2	38772.3599567	33087.7439344
14	SCUBE3	1	187.9	-44.2	14096.67489397	7498.00466217
14	THBS1	1	187.9	-44.2	24290.8247635	16203.72184818
14	THBS1	1	187.9	-44.2	27018.943326599998	6506.451929999999
14	CBX5	1	187.9	-44.2	28301.764564700003	25703.6484375
14	FBN1	1	187.9	-44.2	29877.5348648	18139.771495400004
14	SMARCA5	1	187.9	-44.2	32386.1320949	29082.415316500003
14	THBS1	1	187.9	-44.2	37811.7081881	21236.2642363
14	LRP1	0	187.9	-44.2	37779.044708199996	26368.1783946
14	GPR107	1	187.9	-44.2	40145.4807	5660.00130112
14	GTF3C1	1	187.9	-44.2	12970.025424299998	32347.0670708
14	LRP1	1	187.9	-44.2	21280.422727	18285.4153016
14	LRP1	1	187.9	-44.2	37942.4351702	20300.2571253
14	LRP1	1	187.9	-44.2	32529.774289200002	34480.651589199995
14	LRP1	1	187.9	-44.2	37778.2704795	7371.74811476
14	IGF2R	0	187.9	-44.2	39559.911298800005	30809.6544496
14	blank001	1	187.9	-44.2	18515.950451599998	35793.3999454
14	COL5A1	1	187.9	-44.2	31087.767582300003	33200.160268299995
14	LRP1	1	187.9	-44.2	39291.1856035	15107.73295894
14	PAPPA	1	187.9	-44.2	1276.864624986	14662.98987653
14	THBS1	1	187.9	-44.2	1996.35906363	21129.3278404
14	FLNC	1	187.9	-44.2	2960.18208875	20987.7552437
14	ZC3H13	1	187.9	-44.2	3376.66747357	16628.48851584
14	FLNA	1	187.9	-44.2	3572.3052998999997	23062.1726808
14	SRRM2	1	187.9	-44.2	4449.41109507	39940.1886354
14	FLNA	1	187.9	-44.2	5682.16973449	30983.1131245
14	FLNA	0	187.9	-44.2	6452.28393358	13331.86289812
14	TEAD1	1	187.9	-44.2	7372.29343489	15015.34265215
14	THBS1	1	187.9	-44.2	7791.3145928	15932.36162768
14	FLNA	1	187.9	-44.2	8899.45028382	12617.19120605
14	ZC3H13	1	187.9	-44.2	9626.73049259	5329.611998100001
14	PRRC2B	0	187.9	-44.2	9949.56614513	16075.30218317
14	FLNA	1	187.9	-44.2	10817.88181013	8991.51679765
14	FLNA	0	187.9	-44.2	11188.84073711	15483.05241624
14	FLNC	0	187.9	-44.2	11264.60402791	12093.19143833
14	FLNA	1	187.9	-44.2	11869.07090696	4601.05277474
14	FBN2	1	187.9	-44.2	13066.50774378	13867.44656573
14	CREBBP	1	187.9	-44.2	13283.89874963	9015.01688568
14	FLNA	1	187.9	-44.2	13285.7440846	38257.6106296
14	FLNC	1	187.9	-44.2	13888.52712269	37514.39403
14	ROCK2	1	187.9	-44.2	14047.95721643	31105.6807037
14	FLNA	1	187.9	-44.2	14039.04524974	11572.71487963
14	FLNA	1	187.9	-44.2	15056.226681999999	2964.20954759
14	FLNA	0	187.9	-44.2	15555.0347903	38556.1772376
14	SRRM2	1	187.9	-44.2	15609.75606774	6931.87348983
14	FLNA	0	187.9	-44.2	16414.8891498	29973.619884599997
14	SRRM2	1	187.9	-44.2	16621.16120046	5757.35430516
14	FLNA	0	187.9	-44.2	18798.6443108	25314.738804099998
14	IQGAP1	1	187.9	-44.2	19160.3492768	27410.259530199997
14	FBN2	1	187.9	-44.2	22539.483104900002	9994.79850762
14	PRRC2B	0	187.9	-44.2	22617.509529599996	3663.71706518
14	PRRC2B	1	187.9	-44.2	22647.043379400002	40183.0940933
14	FLNA	1	187.9	-44.2	24438.353832700002	25890.649392900003
14	FLNA	1	187.9	-44.2	24689.2878824	32578.7535856
14	FLNA	0	187.9	-44.2	26216.4581598	20487.0723934
14	SRRM2	1	187.9	-44.2	27713.8915655	6888.29514377
14	THBS1	1	187.9	-44.2	27674.125776	32897.4489875
14	IQGAP1	1	187.9	-44.2	27653.185378799997	35584.877599800006
14	ZC3H13	0	187.9	-44.2	27913.0143996	37189.5126308
14	ASCC3	1	187.9	-44.2	28015.128286400002	34115.6703671
14	VCAN	1	187.9	-44.2	28493.692070200002	22632.6383101
14	FLNA	0	187.9	-44.2	28224.902246900005	25473.220117400004
14	TNC	1	187.9	-44.2	28845.631527499998	31449.7886292
14	FLNA	0	187.9	-44.2	29309.053605	38671.35476619999
14	FBN2	1	187.9	-44.2	31164.1979713	34264.3733127
14	FLNA	0	187.9	-44.2	31786.0410417	29979.055233599996
14	IQGAP1	1	187.9	-44.2	32766.7007797	29788.7175848
14	ZC3H13	0	187.9	-44.2	32866.525514	38330.2133953
14	THBS1	0	187.9	-44.2	33194.8914016	15042.66655421
14	THBS1	0	187.9	-44.2	34151.3636779	22660.4170567
14	PRRC2B	1	187.9	-44.2	35624.059841199996	27628.426042299998
14	THBS1	1	187.9	-44.2	35803.964014699995	15981.65868333
14	FLNA	0	187.9	-44.2	36732.1744301	28577.755227599995
14	FLNA	1	187.9	-44.2	36640.7044553	39763.7959041
14	AFAP1	1	187.9	-44.2	37732.5588554	14129.64373504
14	FBN2	1	187.9	-44.2	38055.8274521	23633.1127651
14	TNC	1	187.9	-44.2	38350.0795149	22936.3952113
14	FLNA	1	187.9	-44.2	38739.1286601	26207.073494599998
14	FLNA	1	187.9	-44.2	39114.1006071	33923.7521802
14	FLNA	1	187.9	-44.2	39516.126971599995	3277.86532035
14	FLNA	0	187.9	-44.2	2334.50575713	37809.75584119999
14	FLNA	1	187.9	-44.2	7024.20327582	15121.86834662
14	FLNA	1	187.9	-44.2	8708.56396988	11824.0243637
14	FLNA	0	187.9	-44.2	9643.18850792	12612.35800227
14	FOSB	1	187.9	-44.2	11914.12000031	11095.78789289
14	PRRC2B	1	187.9	-44.2	14511.01680206	11488.59396361
14	TNC	1	187.9	-44.2	18606.1454649	34955.207890699996
14	THBS1	1	187.9	-44.2	19417.9693385	7452.49068925
14	FLNA	1	187.9	-44.2	24328.8119028	27075.295455900003
14	PRRC2B	0	187.9	-44.2	26808.706007900004	27569.6509768
14	FLNA	1	187.9	-44.2	31410.2046192	30614.0700282
14	PRRC2B	1	187.9	-44.2	34438.036896599995	20339.713731
14	TNC	1	187.9	-44.2	35505.2090975	26996.733896399997
14	ROCK2	1	187.9	-44.2	37718.4723052	17084.8764498
14	PRKCA	0	187.9	-44.2	37754.4875419	18514.1816711
14	FLNA	1	187.9	-44.2	38921.2659242	21744.9071917
14	THBS1	1	187.9	-44.2	39493.784191900006	7793.428679199999
14	THBS1	1	187.9	-44.2	3417.69696543	14076.97674631
14	FLNA	0	187.9	-44.2	9572.16378534	15219.569883000002
14	SLC7A11	1	187.9	-44.2	10292.95616936	11469.54943391
14	FLNA	1	187.9	-44.2	11046.39154071	39080.5227354
14	THBS1	1	187.9	-44.2	11343.55705211	36313.618606
14	PRKCA	1	187.9	-44.2	12581.3487392	10064.25719104
14	FLNA	0	187.9	-44.2	27166.4700578	28459.7823027
14	AMOTL1	1	187.9	-44.2	30050.562245499998	29921.5324009
14	THBS1	1	187.9	-44.2	36346.308856	12910.60395858
14	PRKCA	1	187.9	-44.2	38151.1146628	27003.279427999998
14	FLNA	1	187.9	-44.2	38465.9342285	6895.62275641
14	MALAT1	1	187.9	-44.2	1414.2708978370001	16140.88619438
14	IQGAP1	1	187.9	-44.2	1636.212171892	11539.06141705
14	FLNA	1	187.9	-44.2	2095.80586357	38621.0128166
14	LRP1	1	187.9	-44.2	2782.758074	16490.77305802
14	TNC	1	187.9	-44.2	4506.41929222	11820.54052493
14	PRRC2B	1	187.9	-44.2	11251.35446501	24573.3252868
14	FBN2	1	187.9	-44.2	11804.63259591	7379.38053747
14	IQGAP1	1	187.9	-44.2	18385.6838551	6678.50122343
14	FLNA	0	187.9	-44.2	20304.090276299998	34960.394777099995
14	FLNA	0	187.9	-44.2	24654.9918439	32475.158759500002
14	THBS1	1	187.9	-44.2	24827.996713	15342.12142686
14	FLNA	1	187.9	-44.2	30760.550086900002	4905.05037638
14	FLNA	0	187.9	-44.2	34939.4732843	37743.2900416
14	THBS1	1	187.9	-44.2	37855.0372399	31668.0944527
14	FBN2	1	187.9	-44.2	7665.53384175	17266.6025933
14	IQGAP1	1	187.9	-44.2	9919.16914581	14663.69114627
14	THBS1	1	187.9	-44.2	22414.7877787	27202.012383899997
14	FBN2	1	187.9	-44.2	29760.195387599997	30115.8841118
14	VCAN	0	187.9	-44.2	39246.2951351	22339.8366089
14	FLNC	1	187.9	-44.2	6512.60396451	16291.89018288
14	SIPA1L3	1	187.9	-44.2	19331.0182835	6897.79383657
14	THBS1	1	187.9	-44.2	37892.428940699996	21296.7737805
14	FBN2	1	187.9	-44.2	39327.9750689	20230.447417900003
14	VCAN	1	187.9	-44.2	39049.2221258	25754.974635
14	IQGAP1	1	187.9	-44.2	1576.168835079	11512.53574326
14	KIAA1199	1	187.9	-44.2	3190.31567055	19311.234778799997
14	SCUBE3	1	187.9	-44.2	10190.93253771	38159.3768375
14	C14orf132	1	187.9	-44.2	15676.29555442	37350.6583122
14	ZC3H13	0	187.9	-44.2	19025.1133448	27432.1905547
14	C14orf132	1	187.9	-44.2	20375.4983574	4556.08777257
14	KIAA1199	1	187.9	-44.2	22854.1625242	2968.44733959
14	C14orf132	1	187.9	-44.2	26700.3906095	33625.6659143
14	KIAA1199	0	187.9	-44.2	606.294339175	23146.1296763
14	ZC3H13	0	187.9	-44.2	9687.90606619	36298.774811
14	UBR5	1	187.9	-44.2	13033.49770548	38077.2868519
14	KIAA1199	1	187.9	-44.2	15674.87747225	3050.88558198
14	KIAA1199	0	187.9	-44.2	17964.0975822	9380.24189772
14	DNAJC13	1	187.9	-44.2	20776.998939099998	29089.736345999998
14	FBN2	1	187.9	-44.2	33869.7134852	16734.3232261
14	PTPN14	1	187.9	-44.2	12230.96412371	12565.16840646
14	ASCC3	1	187.9	-44.2	18068.2128638	6121.44489121
