feat	1	16	19	20	24	25	26	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	49	50	51	53	54	55	56	58	59	63	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82
ABCA2	0.0	2.857142857142857	1.9047619047619049	0.9523809523809524	0.0	0.0	1.9047619047619049	0.9523809523809524	0.9523809523809524	7.6190476190476195	7.6190476190476195	3.8095238095238098	5.714285714285714	6.666666666666667	0.9523809523809524	2.857142857142857	11.428571428571429	8.571428571428571	1.9047619047619049	5.714285714285714	0.9523809523809524	3.8095238095238098	2.857142857142857	1.9047619047619049	2.857142857142857	0.0	2.857142857142857	1.9047619047619049	3.8095238095238098	10.476190476190476	1.9047619047619049	1.9047619047619049	2.857142857142857	0.9523809523809524	0.0	0.9523809523809524	3.8095238095238098	7.6190476190476195	0.9523809523809524	0.0	2.857142857142857	6.666666666666667	1.9047619047619049	7.6190476190476195	2.857142857142857	1.9047619047619049	1.9047619047619049	3.8095238095238098	5.714285714285714	8.571428571428571	0.9523809523809524	2.857142857142857	5.714285714285714
AFAP1	0.0	0.0	0.9523809523809524	0.0	0.0	0.0	0.0	5.714285714285714	0.0	7.6190476190476195	7.6190476190476195	15.238095238095239	10.476190476190476	15.238095238095239	5.714285714285714	6.666666666666667	12.380952380952381	7.6190476190476195	13.333333333333334	0.9523809523809524	0.9523809523809524	3.8095238095238098	8.571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	1.9047619047619049	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666667	7.6190476190476195	0.9523809523809524	2.857142857142857	0.0	11.428571428571429	16.19047619047619	7.6190476190476195	7.6190476190476195	6.666666666666667	1.9047619047619049	12.380952380952381	13.333333333333334	20.0	17.142857142857142	0.9523809523809524	20.0
AFF4	0.9523809523809524	3.8095238095238098	0.9523809523809524	8.571428571428571	2.857142857142857	2.857142857142857	2.857142857142857	10.476190476190476	13.333333333333334	18.095238095238095	13.333333333333334	17.142857142857142	18.095238095238095	13.333333333333334	16.19047619047619	16.19047619047619	25.714285714285715	24.761904761904763	1.9047619047619049	12.380952380952381	6.666666666666667	12.380952380952381	11.428571428571429	2.857142857142857	1.9047619047619049	1.9047619047619049	8.571428571428571	7.6190476190476195	6.666666666666667	8.571428571428571	13.333333333333334	1.9047619047619049	11.428571428571429	2.857142857142857	2.857142857142857	3.8095238095238098	18.095238095238095	6.666666666666667	3.8095238095238098	6.666666666666667	6.666666666666667	16.19047619047619	17.142857142857142	13.333333333333334	10.476190476190476	2.857142857142857	0.9523809523809524	28.571428571428573	7.6190476190476195	22.857142857142858	7.6190476190476195	11.428571428571429	1.9047619047619049
AGPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9047619047619049	1.9047619047619049	0.9523809523809524	0.9523809523809524	0.9523809523809524	1.9047619047619049	2.857142857142857	0.9523809523809524	0.0	0.9523809523809524	0.0	0.0	1.9047619047619049	0.0	0.0	0.0	0.9523809523809524	0.9523809523809524	0.0	5.714285714285714	0.9523809523809524	0.0	0.0	0.0	0.0	0.9523809523809524	0.0	5.714285714285714	0.0	0.0	2.857142857142857	13.333333333333334	2.857142857142857	7.6190476190476195	0.9523809523809524	0.0	0.0	3.8095238095238098	1.9047619047619049	1.9047619047619049	2.857142857142857	5.714285714285714	0.0
AKAP11	0.9523809523809524	0.9523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.857142857142857	0.0	0.0	1.9047619047619049	0.9523809523809524	0.0	2.857142857142857	7.6190476190476195	8.571428571428571	0.0	0.0	0.9523809523809524	0.0	0.0	0.0	0.9523809523809524	0.0	0.0	0.9523809523809524	0.0	0.0	1.9047619047619049	0.0	0.9523809523809524	0.0	0.0	0.0	1.9047619047619049	0.0	0.0	0.9523809523809524	0.0	3.8095238095238098	0.0	0.9523809523809524	0.9523809523809524	0.9523809523809524	0.0	2.857142857142857	0.9523809523809524	0.0	0.0	0.9523809523809524	0.9523809523809524
ALMS1	0.0	0.0	0.9523809523809524	0.0	0.0	0.0	0.0	0.0	0.0	3.8095238095238098	11.428571428571429	1.9047619047619049	7.6190476190476195	3.8095238095238098	0.0	1.9047619047619049	1.9047619047619049	6.666666666666667	0.0	3.8095238095238098	1.9047619047619049	3.8095238095238098	14.285714285714286	0.0	0.0	0.0	1.9047619047619049	0.0	0.0	2.857142857142857	1.9047619047619049	0.0	0.0	0.0	0.0	1.9047619047619049	0.9523809523809524	7.6190476190476195	1.9047619047619049	2.857142857142857	20.0	13.333333333333334	3.8095238095238098	2.857142857142857	1.9047619047619049	0.9523809523809524	0.0	1.9047619047619049	0.9523809523809524	3.8095238095238098	11.428571428571429	3.8095238095238098	1.9047619047619049
ALPK2	1.9047619047619049	5.714285714285714	7.6190476190476195	12.380952380952381	1.9047619047619049	2.857142857142857	0.9523809523809524	2.857142857142857	15.238095238095239	12.380952380952381	18.095238095238095	3.8095238095238098	16.19047619047619	13.333333333333334	10.476190476190476	0.9523809523809524	33.333333333333336	17.142857142857142	0.9523809523809524	31.42857142857143	15.238095238095239	17.142857142857142	21.904761904761905	6.666666666666667	5.714285714285714	0.9523809523809524	10.476190476190476	18.095238095238095	13.333333333333334	0.9523809523809524	1.9047619047619049	3.8095238095238098	6.666666666666667	1.9047619047619049	8.571428571428571	15.238095238095239	15.238095238095239	20.952380952380953	16.19047619047619	1.9047619047619049	5.714285714285714	17.142857142857142	22.857142857142858	16.19047619047619	6.666666666666667	2.857142857142857	0.9523809523809524	12.380952380952381	18.095238095238095	20.952380952380953	8.571428571428571	0.9523809523809524	10.476190476190476
AMOTL1	5.714285714285714	3.8095238095238098	10.476190476190476	0.9523809523809524	8.571428571428571	8.571428571428571	0.9523809523809524	2.857142857142857	5.714285714285714	19.047619047619047	18.095238095238095	18.095238095238095	11.428571428571429	3.8095238095238098	2.857142857142857	7.6190476190476195	17.142857142857142	37.142857142857146	8.571428571428571	14.285714285714286	18.095238095238095	20.952380952380953	7.6190476190476195	0.0	0.9523809523809524	1.9047619047619049	6.666666666666667	3.8095238095238098	2.857142857142857	5.714285714285714	2.857142857142857	1.9047619047619049	1.9047619047619049	3.8095238095238098	1.9047619047619049	7.6190476190476195	5.714285714285714	26.666666666666668	6.666666666666667	12.380952380952381	12.380952380952381	20.952380952380953	16.19047619047619	2.857142857142857	13.333333333333334	0.9523809523809524	7.6190476190476195	8.571428571428571	11.428571428571429	10.476190476190476	5.714285714285714	17.142857142857142	17.142857142857142
ANKRD52	2.857142857142857	11.428571428571429	1.9047619047619049	19.047619047619047	8.571428571428571	10.476190476190476	10.476190476190476	7.6190476190476195	8.571428571428571	6.666666666666667	11.428571428571429	7.6190476190476195	3.8095238095238098	13.333333333333334	5.714285714285714	11.428571428571429	12.380952380952381	8.571428571428571	7.6190476190476195	16.19047619047619	8.571428571428571	10.476190476190476	7.6190476190476195	7.6190476190476195	3.8095238095238098	5.714285714285714	25.714285714285715	10.476190476190476	1.9047619047619049	17.142857142857142	16.19047619047619	13.333333333333334	15.238095238095239	7.6190476190476195	5.714285714285714	8.571428571428571	17.142857142857142	15.238095238095239	7.6190476190476195	12.380952380952381	15.238095238095239	17.142857142857142	11.428571428571429	12.380952380952381	11.428571428571429	3.8095238095238098	0.9523809523809524	13.333333333333334	2.857142857142857	16.19047619047619	10.476190476190476	5.714285714285714	2.857142857142857
ARL10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9523809523809524	0.9523809523809524	0.9523809523809524	8.571428571428571	6.666666666666667	6.666666666666667	3.8095238095238098	0.0	9.523809523809524	9.523809523809524	12.380952380952381	0.0	2.857142857142857	0.0	6.666666666666667	11.428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	5.714285714285714	0.0	0.0	0.9523809523809524	0.0	0.0	1.9047619047619049	0.0	2.857142857142857	0.0	0.9523809523809524	20.0	16.19047619047619	2.857142857142857	6.666666666666667	0.9523809523809524	0.9523809523809524	0.0	1.9047619047619049	0.0	2.857142857142857	6.666666666666667	2.857142857142857	1.9047619047619049
ASCC3	3.8095238095238098	0.0	0.0	0.9523809523809524	0.9523809523809524	2.857142857142857	2.857142857142857	3.8095238095238098	2.857142857142857	6.666666666666667	2.857142857142857	5.714285714285714	5.714285714285714	3.8095238095238098	0.0	2.857142857142857	6.666666666666667	6.666666666666667	0.9523809523809524	3.8095238095238098	3.8095238095238098	6.666666666666667	5.714285714285714	0.0	0.0	3.8095238095238098	2.857142857142857	0.0	0.9523809523809524	11.428571428571429	3.8095238095238098	1.9047619047619049	1.9047619047619049	0.0	3.8095238095238098	2.857142857142857	3.8095238095238098	5.714285714285714	1.9047619047619049	11.428571428571429	8.571428571428571	5.714285714285714	1.9047619047619049	7.6190476190476195	1.9047619047619049	5.714285714285714	2.857142857142857	11.428571428571429	1.9047619047619049	2.857142857142857	1.9047619047619049	7.6190476190476195	11.428571428571429
ATP11A	0.0	0.0	0.0	0.0	0.0	0.9523809523809524	0.0	0.9523809523809524	0.0	6.666666666666667	1.9047619047619049	0.9523809523809524	2.857142857142857	0.0	0.0	0.9523809523809524	3.8095238095238098	1.9047619047619049	0.9523809523809524	0.0	0.0	0.0	0.9523809523809524	0.0	0.0	0.0	0.9523809523809524	0.0	1.9047619047619049	0.9523809523809524	0.0	0.9523809523809524	0.0	0.0	0.0	0.0	2.857142857142857	0.0	0.0	0.0	0.0	0.9523809523809524	1.9047619047619049	1.9047619047619049	0.0	1.9047619047619049	0.0	0.9523809523809524	0.0	1.9047619047619049	0.0	0.9523809523809524	0.0
BRCA2	3.8095238095238098	0.0	1.9047619047619049	0.0	0.0	0.0	0.9523809523809524	0.0	0.0	0.9523809523809524	0.0	0.0	0.0	0.9523809523809524	0.0	0.0	0.9523809523809524	0.9523809523809524	0.0	0.0	0.0	0.9523809523809524	0.9523809523809524	0.0	2.857142857142857	0.0	0.0	1.9047619047619049	2.857142857142857	0.9523809523809524	0.0	0.0	1.9047619047619049	0.0	0.0	0.0	0.0	0.0	3.8095238095238098	0.0	1.9047619047619049	0.9523809523809524	0.0	0.9523809523809524	0.0	0.0	0.0	0.9523809523809524	0.0	0.9523809523809524	2.857142857142857	0.9523809523809524	0.0
