feat	0	1	2	3	4	5	6	7	8	9	10	11	12	13	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	58	59	60	61	62	63	64
ADCY6	2.6666666666666665	0.0	0.0	0.0	5.333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	2.6666666666666665	2.6666666666666665	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	8.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
ADCY7	1.3333333333333333	2.6666666666666665	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	4.0	1.3333333333333333	0.0	2.6666666666666665	0.0	1.3333333333333333	0.0	0.0	0.0
ADNP	0.0	2.6666666666666665	2.6666666666666665	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	12.0	0.0	0.0	2.6666666666666665	1.3333333333333333	1.3333333333333333	1.3333333333333333	0.0	2.6666666666666665	4.0	4.0	2.6666666666666665	4.0	5.333333333333333	10.666666666666666	1.3333333333333333	4.0	1.3333333333333333	0.0	0.0	1.3333333333333333	5.333333333333333	1.3333333333333333	0.0	0.0	6.666666666666666	2.6666666666666665	0.0	2.6666666666666665	0.0	1.3333333333333333	0.0	8.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	6.666666666666666	0.0
ADO	0.0	4.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	2.6666666666666665	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333
AFAP1	8.0	12.0	1.3333333333333333	1.3333333333333333	16.0	1.3333333333333333	2.6666666666666665	8.0	1.3333333333333333	2.6666666666666665	5.333333333333333	4.0	4.0	2.6666666666666665	0.0	2.6666666666666665	5.333333333333333	1.3333333333333333	8.0	6.666666666666666	4.0	6.666666666666666	6.666666666666666	2.6666666666666665	6.666666666666666	0.0	1.3333333333333333	5.333333333333333	4.0	1.3333333333333333	4.0	5.333333333333333	9.333333333333332	4.0	0.0	9.333333333333332	0.0	6.666666666666666	4.0	2.6666666666666665	18.666666666666664	9.333333333333332	5.333333333333333	2.6666666666666665	10.666666666666666	1.3333333333333333	1.3333333333333333	2.6666666666666665	1.3333333333333333	6.666666666666666	0.0	8.0	0.0	0.0	0.0	4.0	1.3333333333333333	0.0	2.6666666666666665	5.333333333333333	1.3333333333333333
AFAP1L1	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0
AFF4	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	6.666666666666666	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	5.333333333333333	2.6666666666666665	0.0	1.3333333333333333	4.0	0.0	1.3333333333333333	2.6666666666666665	5.333333333333333	2.6666666666666665	0.0	0.0	1.3333333333333333	2.6666666666666665	1.3333333333333333	14.666666666666666	4.0	2.6666666666666665	0.0	0.0	0.0	0.0	2.6666666666666665	5.333333333333333	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	0.0	9.333333333333332	4.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	4.0	0.0
AGGF1	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0
AGL	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	4.0	0.0	1.3333333333333333	0.0	2.6666666666666665	5.333333333333333	0.0	0.0	0.0	0.0	5.333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	2.6666666666666665	0.0	0.0	1.3333333333333333	0.0	4.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0
AGO1	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	1.3333333333333333	0.0	5.333333333333333	1.3333333333333333	1.3333333333333333	2.6666666666666665	0.0	0.0	4.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	4.0	0.0	4.0	2.6666666666666665	2.6666666666666665	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	1.3333333333333333	4.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333
AGO4	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	4.0	0.0	0.0	0.0	2.6666666666666665	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	1.3333333333333333	4.0	0.0	1.3333333333333333	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0
AGPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0
AGTPBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	1.3333333333333333	1.3333333333333333	2.6666666666666665	2.6666666666666665	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	2.6666666666666665	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AHCTF1P1	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	2.6666666666666665	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	0.0	1.3333333333333333	0.0
AHNAK2	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	4.0	0.0	0.0	2.6666666666666665	0.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	2.6666666666666665	4.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	4.0
AKAP11	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	0.0	1.3333333333333333	2.6666666666666665	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	1.3333333333333333	4.0	0.0	0.0	0.0	0.0	1.3333333333333333	4.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	4.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0
AKAP13	0.0	0.0	5.333333333333333	4.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0	4.0	0.0	1.3333333333333333	1.3333333333333333	4.0	0.0	4.0	0.0	0.0	4.0	1.3333333333333333	0.0	2.6666666666666665	1.3333333333333333	4.0	0.0	1.3333333333333333	2.6666666666666665	2.6666666666666665	4.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	2.6666666666666665	4.0	1.3333333333333333	0.0	1.3333333333333333	4.0	9.333333333333332	2.6666666666666665	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0
AKAP8	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	2.6666666666666665	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	4.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0
AKAP9	2.6666666666666665	1.3333333333333333	4.0	2.6666666666666665	0.0	0.0	1.3333333333333333	2.6666666666666665	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	2.6666666666666665	1.3333333333333333	1.3333333333333333	0.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	2.6666666666666665	4.0	4.0	9.333333333333332	0.0	4.0	4.0	0.0	4.0	0.0	0.0	5.333333333333333	2.6666666666666665	4.0	0.0	0.0	2.6666666666666665	4.0	1.3333333333333333	0.0	0.0	0.0	0.0	4.0	0.0	2.6666666666666665	6.666666666666666	0.0	1.3333333333333333	0.0	4.0	0.0	0.0	1.3333333333333333
ALMS1	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	2.6666666666666665	0.0	2.6666666666666665	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	4.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	6.666666666666666	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0
ALPK1	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	2.6666666666666665	0.0	1.3333333333333333	0.0	4.0	1.3333333333333333	0.0	6.666666666666666	2.6666666666666665	1.3333333333333333	1.3333333333333333	2.6666666666666665	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	4.0	0.0	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	1.3333333333333333
ALPK2	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	2.6666666666666665	1.3333333333333333	1.3333333333333333	4.0	1.3333333333333333	8.0	0.0	6.666666666666666	0.0	6.666666666666666	1.3333333333333333	1.3333333333333333	4.0	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	1.3333333333333333	0.0	0.0	1.3333333333333333	2.6666666666666665	4.0	0.0	1.3333333333333333	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	8.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	2.6666666666666665	0.0
AMMECR1L	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	2.6666666666666665	2.6666666666666665	4.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	1.3333333333333333	1.3333333333333333	0.0	2.6666666666666665	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	2.6666666666666665	2.6666666666666665	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	4.0	0.0	0.0	0.0	9.333333333333332	0.0
AMOTL1	6.666666666666666	9.333333333333332	6.666666666666666	2.6666666666666665	2.6666666666666665	4.0	4.0	0.0	4.0	12.0	12.0	0.0	4.0	4.0	2.6666666666666665	0.0	10.666666666666666	9.333333333333332	10.666666666666666	17.333333333333332	5.333333333333333	2.6666666666666665	5.333333333333333	6.666666666666666	2.6666666666666665	1.3333333333333333	1.3333333333333333	6.666666666666666	12.0	9.333333333333332	12.0	2.6666666666666665	2.6666666666666665	17.333333333333332	4.0	2.6666666666666665	0.0	5.333333333333333	20.0	1.3333333333333333	1.3333333333333333	10.666666666666666	1.3333333333333333	13.333333333333332	14.666666666666666	0.0	1.3333333333333333	1.3333333333333333	1.3333333333333333	6.666666666666666	8.0	5.333333333333333	4.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	10.666666666666666	0.0
AMPD3	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0
ANGEL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKFY1	4.0	1.3333333333333333	0.0	4.0	4.0	0.0	2.6666666666666665	0.0	2.6666666666666665	0.0	0.0	0.0	1.3333333333333333	2.6666666666666665	4.0	2.6666666666666665	4.0	1.3333333333333333	2.6666666666666665	5.333333333333333	4.0	0.0	0.0	4.0	0.0	0.0	2.6666666666666665	0.0	1.3333333333333333	0.0	6.666666666666666	2.6666666666666665	0.0	6.666666666666666	2.6666666666666665	0.0	0.0	2.6666666666666665	1.3333333333333333	1.3333333333333333	0.0	1.3333333333333333	1.3333333333333333	0.0	5.333333333333333	2.6666666666666665	2.6666666666666665	5.333333333333333	1.3333333333333333	0.0	2.6666666666666665	9.333333333333332	0.0	0.0	4.0	4.0	4.0	4.0	2.6666666666666665	6.666666666666666	5.333333333333333
ANKRD26	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	4.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0
ANKRD32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	0.0	0.0	4.0	0.0	2.6666666666666665	0.0
ANKRD50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	0.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	2.6666666666666665	2.6666666666666665	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	1.3333333333333333
ANKRD52	0.0	2.6666666666666665	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	4.0	4.0	0.0	1.3333333333333333	4.0	2.6666666666666665	8.0	8.0	0.0	0.0	0.0	6.666666666666666	0.0	0.0	1.3333333333333333	0.0	4.0	1.3333333333333333	8.0	1.3333333333333333	1.3333333333333333	2.6666666666666665	0.0	1.3333333333333333	0.0	1.3333333333333333	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	2.6666666666666665	0.0	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665
