feat	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52
CASC5	0.0	0.0	6.486842105263159	0.0	0.0	1.853383458646617	1.853383458646617	0.0	0.0	0.0	0.0	0.0	1.853383458646617	0.0	0.0	0.0	0.0	6.486842105263159	0.0	1.853383458646617	0.0	0.0	0.0	0.0	0.0	0.0	4.633458646616543	0.0	1.853383458646617	1.853383458646617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.853383458646617	0.0	0.0	0.0	4.633458646616543	0.0	0.0	0.0	6.486842105263159	0.0	11.120300751879702	1.853383458646617	0.0
CBL	0.0	0.0	0.0	0.0	3.706766917293234	3.706766917293234	0.0	3.706766917293234	0.0	0.0	1.853383458646617	0.0	0.0	1.853383458646617	3.706766917293234	1.853383458646617	0.0	3.706766917293234	0.0	0.0	1.853383458646617	0.0	1.853383458646617	0.0	3.706766917293234	0.0	0.0	3.706766917293234	1.853383458646617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.486842105263159	1.853383458646617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.853383458646617	8.340225563909776
CBX5	0.0	14.827067669172935	34.28759398496241	0.0	0.0	18.53383458646617	23.167293233082713	3.706766917293234	1.853383458646617	3.706766917293234	1.853383458646617	0.0	41.70112781954888	0.0	0.0	1.853383458646617	0.0	36.14097744360903	1.853383458646617	0.0	7.413533834586468	1.853383458646617	0.0	1.853383458646617	5.560150375939851	1.853383458646617	3.706766917293234	0.0	16.680451127819552	0.0	0.0	1.853383458646617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.680451127819552	9.266917293233085	5.560150375939851	32.434210526315795	14.827067669172935	0.0	5.560150375939851	1.853383458646617	0.0	14.827067669172935	7.413533834586468	18.53383458646617
CENPF	0.0	8.340225563909776	22.240601503759404	0.0	1.853383458646617	121.39661654135341	33.360902255639104	0.0	0.0	0.0	0.0	0.0	1.853383458646617	0.0	0.0	0.0	0.0	58.38157894736843	1.853383458646617	1.853383458646617	0.0	39.84774436090226	0.0	0.0	1.853383458646617	0.0	10.193609022556393	5.560150375939851	0.0	0.0	10.193609022556393	13.900375939849626	0.0	0.0	43.5545112781955	0.0	10.193609022556393	0.0	0.0	0.0	0.0	0.0	41.70112781954888	0.0	28.72744360902256	0.0	0.0	0.0	0.0	0.0	28.72744360902256	0.0	1.853383458646617
CEP250	1.853383458646617	8.340225563909776	0.0	1.853383458646617	11.120300751879702	20.387218045112785	8.340225563909776	17.60714285714286	8.340225563909776	0.0	1.853383458646617	1.853383458646617	3.706766917293234	11.120300751879702	1.853383458646617	0.0	3.706766917293234	34.28759398496241	6.486842105263159	3.706766917293234	0.0	3.706766917293234	12.973684210526319	1.853383458646617	1.853383458646617	3.706766917293234	15.753759398496245	3.706766917293234	1.853383458646617	0.0	1.853383458646617	11.120300751879702	0.0	3.706766917293234	0.0	0.0	17.60714285714286	1.853383458646617	11.120300751879702	1.853383458646617	0.0	0.0	22.240601503759404	0.0	8.340225563909776	6.486842105263159	0.0	3.706766917293234	3.706766917293234	0.0	8.340225563909776	6.486842105263159	3.706766917293234
CHD8	14.827067669172935	7.413533834586468	0.0	9.266917293233085	1.853383458646617	1.853383458646617	12.04699248120301	9.266917293233085	26.874060150375946	0.0	17.60714285714286	0.0	4.633458646616543	1.853383458646617	0.0	4.633458646616543	14.827067669172935	17.60714285714286	19.460526315789476	7.413533834586468	0.0	14.827067669172935	7.413533834586468	14.827067669172935	14.827067669172935	12.04699248120301	7.413533834586468	14.827067669172935	12.04699248120301	7.413533834586468	0.0	4.633458646616543	0.0	4.633458646616543	0.0	7.413533834586468	1.853383458646617	1.853383458646617	26.874060150375946	4.633458646616543	14.827067669172935	0.0	0.0	7.413533834586468	9.266917293233085	9.266917293233085	4.633458646616543	17.60714285714286	7.413533834586468	9.266917293233085	1.853383458646617	7.413533834586468	14.827067669172935
CKAP5	3.706766917293234	30.58082706766918	32.434210526315795	1.853383458646617	6.486842105263159	40.77443609022557	45.40789473684212	19.460526315789476	6.486842105263159	12.973684210526319	6.486842105263159	27.800751879699252	3.706766917293234	14.827067669172935	19.460526315789476	3.706766917293234	1.853383458646617	100.08270676691731	0.0	32.434210526315795	38.92105263157895	72.28195488721806	10.193609022556393	32.434210526315795	14.827067669172935	6.486842105263159	10.193609022556393	24.09398496240602	10.193609022556393	12.973684210526319	27.800751879699252	8.340225563909776	24.09398496240602	3.706766917293234	32.434210526315795	3.706766917293234	8.340225563909776	3.706766917293234	10.193609022556393	0.0	24.09398496240602	19.460526315789476	45.40789473684212	8.340225563909776	56.52819548872181	14.827067669172935	14.827067669172935	19.460526315789476	16.680451127819552	34.28759398496241	51.894736842105274	24.09398496240602	24.09398496240602
COL5A1	1023.0676691729325	50.968045112781965	185.3383458646617	170.51127819548876	399.40413533834595	297.468045112782	201.09210526315795	517.0939849624061	431.83834586466173	482.8063909774437	54.6748120300752	246.50000000000006	178.85150375939853	221.47932330827072	292.8345864661655	333.60902255639104	272.44736842105266	356.77631578947376	168.65789473684214	460.5657894736843	277.08082706766925	136.22368421052633	99.156015037594	250.2067669172933	54.6748120300752	468.9060150375941	511.53383458646624	311.3684210526316	254.84022556390983	521.7274436090227	336.389097744361	91.74248120300754	454.07894736842115	282.6409774436091	450.3721804511279	164.9511278195489	458.7124060150377	652.3909774436091	270.59398496240607	372.53007518797	372.53007518797	241.8665413533835	266.88721804511283	387.35714285714295	64.86842105263159	81.54887218045114	214.06578947368425	127.88345864661656	394.7706766917294	343.80263157894746	176.9981203007519	560.6484962406016	238.15977443609026
COL7A1	16.680451127819552	8.340225563909776	27.800751879699252	0.0	1.853383458646617	3.706766917293234	0.0	40.77443609022557	1.853383458646617	3.706766917293234	0.0	5.560150375939851	8.340225563909776	0.0	12.04699248120301	10.193609022556393	1.853383458646617	0.0	0.0	0.0	0.0	3.706766917293234	16.680451127819552	8.340225563909776	1.853383458646617	5.560150375939851	18.53383458646617	3.706766917293234	16.680451127819552	5.560150375939851	10.193609022556393	3.706766917293234	8.340225563909776	5.560150375939851	23.167293233082713	5.560150375939851	3.706766917293234	1.853383458646617	10.193609022556393	5.560150375939851	1.853383458646617	0.0	1.853383458646617	0.0	1.853383458646617	1.853383458646617	3.706766917293234	0.0	0.0	0.0	0.0	8.340225563909776	10.193609022556393
CREBBP	0.0	6.486842105263159	27.800751879699252	10.193609022556393	21.313909774436095	14.827067669172935	56.52819548872181	16.680451127819552	3.706766917293234	25.947368421052637	16.680451127819552	1.853383458646617	6.486842105263159	14.827067669172935	12.973684210526319	1.853383458646617	10.193609022556393	38.92105263157895	21.313909774436095	1.853383458646617	10.193609022556393	16.680451127819552	25.947368421052637	14.827067669172935	30.58082706766918	24.09398496240602	6.486842105263159	61.16165413533836	10.193609022556393	16.680451127819552	27.800751879699252	24.09398496240602	3.706766917293234	6.486842105263159	6.486842105263159	19.460526315789476	8.340225563909776	3.706766917293234	24.09398496240602	1.853383458646617	16.680451127819552	12.973684210526319	1.853383458646617	1.853383458646617	3.706766917293234	3.706766917293234	0.0	24.09398496240602	1.853383458646617	3.706766917293234	14.827067669172935	10.193609022556393	19.460526315789476
DIEXF	0.0	0.0	0.0	0.0	0.0	1.853383458646617	0.0	0.0	0.0	1.853383458646617	1.853383458646617	0.0	5.560150375939851	0.0	0.0	0.0	0.0	10.193609022556393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.853383458646617	0.0	0.0	1.853383458646617	1.853383458646617	0.0	0.0	0.0	3.706766917293234	0.0	0.0	1.853383458646617	0.0	0.0	0.0	0.0	8.340225563909776	3.706766917293234	0.0	0.0	0.0	0.0
DIP2B	0.0	6.486842105263159	9.266917293233085	0.0	1.853383458646617	4.633458646616543	0.0	6.486842105263159	0.0	0.0	6.486842105263159	0.0	1.853383458646617	6.486842105263159	0.0	0.0	0.0	0.0	4.633458646616543	0.0	0.0	4.633458646616543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.853383458646617	1.853383458646617	0.0	0.0	1.853383458646617	4.633458646616543	4.633458646616543	0.0	1.853383458646617	1.853383458646617	4.633458646616543	0.0	0.0	16.680451127819552	6.486842105263159	0.0	16.680451127819552	4.633458646616543	1.853383458646617	4.633458646616543	0.0	0.0	0.0	4.633458646616543
DIP2C	12.04699248120301	8.340225563909776	1.853383458646617	1.853383458646617	3.706766917293234	1.853383458646617	1.853383458646617	0.0	21.313909774436095	1.853383458646617	1.853383458646617	1.853383458646617	10.193609022556393	8.340225563909776	3.706766917293234	8.340225563909776	0.0	1.853383458646617	3.706766917293234	5.560150375939851	5.560150375939851	16.680451127819552	1.853383458646617	3.706766917293234	0.0	1.853383458646617	5.560150375939851	1.853383458646617	8.340225563909776	12.04699248120301	8.340225563909776	5.560150375939851	3.706766917293234	1.853383458646617	8.340225563909776	5.560150375939851	16.680451127819552	1.853383458646617	1.853383458646617	1.853383458646617	14.827067669172935	0.0	14.827067669172935	1.853383458646617	5.560150375939851	23.167293233082713	1.853383458646617	3.706766917293234	3.706766917293234	3.706766917293234	5.560150375939851	3.706766917293234	3.706766917293234
DNAJC13	7.413533834586468	3.706766917293234	0.0	12.04699248120301	1.853383458646617	1.853383458646617	3.706766917293234	5.560150375939851	3.706766917293234	7.413533834586468	3.706766917293234	1.853383458646617	3.706766917293234	0.0	9.266917293233085	13.900375939849626	3.706766917293234	3.706766917293234	3.706766917293234	12.04699248120301	1.853383458646617	0.0	1.853383458646617	7.413533834586468	1.853383458646617	19.460526315789476	0.0	0.0	5.560150375939851	5.560150375939851	0.0	0.0	7.413533834586468	3.706766917293234	12.04699248120301	5.560150375939851	1.853383458646617	0.0	15.753759398496245	3.706766917293234	7.413533834586468	1.853383458646617	21.313909774436095	13.900375939849626	1.853383458646617	5.560150375939851	1.853383458646617	1.853383458646617	3.706766917293234	1.853383458646617	19.460526315789476	3.706766917293234	7.413533834586468
DOCK7	5.560150375939851	1.853383458646617	27.800751879699252	8.340225563909776	3.706766917293234	0.0	8.340225563909776	0.0	3.706766917293234	14.827067669172935	0.0	0.0	1.853383458646617	0.0	14.827067669172935	1.853383458646617	1.853383458646617	14.827067669172935	8.340225563909776	1.853383458646617	3.706766917293234	0.0	0.0	3.706766917293234	1.853383458646617	10.193609022556393	8.340225563909776	0.0	0.0	12.04699248120301	10.193609022556393	1.853383458646617	8.340225563909776	25.020676691729328	1.853383458646617	1.853383458646617	3.706766917293234	5.560150375939851	1.853383458646617	0.0	1.853383458646617	3.706766917293234	10.193609022556393	16.680451127819552	1.853383458646617	3.706766917293234	0.0	10.193609022556393	27.800751879699252	8.340225563909776	8.340225563909776	12.04699248120301	1.853383458646617
DOPEY1	0.0	0.0	0.0	0.0	1.853383458646617	0.0	0.0	4.633458646616543	0.0	0.0	6.486842105263159	4.633458646616543	1.853383458646617	4.633458646616543	0.0	0.0	0.0	9.266917293233085	0.0	0.0	0.0	1.853383458646617	0.0	0.0	0.0	4.633458646616543	0.0	1.853383458646617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.633458646616543	1.853383458646617	0.0	1.853383458646617	0.0	0.0	0.0	0.0	0.0	4.633458646616543	0.0	0.0	0.0	0.0
DSEL	0.0	1.853383458646617	1.853383458646617	1.853383458646617	1.853383458646617	1.853383458646617	0.0	1.853383458646617	0.0	0.0	0.0	0.0	1.853383458646617	0.0	8.340225563909776	6.486842105263159	0.0	0.0	12.973684210526319	0.0	3.706766917293234	0.0	10.193609022556393	10.193609022556393	10.193609022556393	0.0	1.853383458646617	3.706766917293234	8.340225563909776	0.0	1.853383458646617	21.313909774436095	1.853383458646617	10.193609022556393	0.0	0.0	3.706766917293234	1.853383458646617	0.0	0.0	12.973684210526319	0.0	0.0	1.853383458646617	6.486842105263159	0.0	1.853383458646617	3.706766917293234	3.706766917293234	0.0	0.0	0.0	0.0
DYNC1H1	76.9154135338346	24.09398496240602	34.28759398496241	48.18796992481204	44.48120300751881	36.14097744360903	42.62781954887219	32.434210526315795	15.753759398496245	44.48120300751881	46.334586466165426	5.560150375939851	24.09398496240602	13.900375939849626	52.821428571428584	19.460526315789476	9.266917293233085	63.01503759398498	34.28759398496241	73.20864661654137	64.86842105263159	13.900375939849626	44.48120300751881	34.28759398496241	19.460526315789476	17.60714285714286	37.99436090225565	42.62781954887219	56.52819548872181	56.52819548872181	42.62781954887219	54.6748120300752	70.42857142857144	25.947368421052637	25.947368421052637	1.853383458646617	56.52819548872181	46.334586466165426	5.560150375939851	7.413533834586468	37.99436090225565	44.48120300751881	27.800751879699252	64.86842105263159	24.09398496240602	60.23496240601505	19.460526315789476	27.800751879699252	22.240601503759404	39.84774436090226	73.20864661654137	46.334586466165426	29.65413533834587
EGFR	5.560150375939851	0.0	8.340225563909776	5.560150375939851	1.853383458646617	1.853383458646617	13.900375939849626	41.70112781954888	0.0	1.853383458646617	3.706766917293234	28.72744360902256	3.706766917293234	0.0	0.0	10.193609022556393	3.706766917293234	3.706766917293234	12.04699248120301	25.020676691729328	5.560150375939851	0.0	5.560150375939851	1.853383458646617	0.0	0.0	5.560150375939851	0.0	5.560150375939851	0.0	0.0	0.0	0.0	1.853383458646617	10.193609022556393	3.706766917293234	1.853383458646617	13.900375939849626	8.340225563909776	12.04699248120301	10.193609022556393	0.0	0.0	5.560150375939851	1.853383458646617	0.0	12.04699248120301	0.0	10.193609022556393	0.0	1.853383458646617	3.706766917293234	3.706766917293234
FAM208B	0.0	6.486842105263159	8.340225563909776	0.0	0.0	6.486842105263159	3.706766917293234	8.340225563909776	20.387218045112785	1.853383458646617	6.486842105263159	6.486842105263159	0.0	12.973684210526319	0.0	3.706766917293234	12.973684210526319	12.973684210526319	12.973684210526319	22.240601503759404	0.0	6.486842105263159	3.706766917293234	8.340225563909776	1.853383458646617	0.0	3.706766917293234	17.60714285714286	12.973684210526319	11.120300751879702	6.486842105263159	0.0	0.0	0.0	1.853383458646617	3.706766917293234	0.0	0.0	0.0	25.020676691729328	17.60714285714286	6.486842105263159	20.387218045112785	8.340225563909776	8.340225563909776	3.706766917293234	11.120300751879702	3.706766917293234	1.853383458646617	0.0	3.706766917293234	1.853383458646617	8.340225563909776
FASN	0.0	0.0	34.28759398496241	1.853383458646617	20.387218045112785	15.753759398496245	0.0	0.0	1.853383458646617	1.853383458646617	18.53383458646617	1.853383458646617	9.266917293233085	6.486842105263159	4.633458646616543	1.853383458646617	0.0	13.900375939849626	0.0	1.853383458646617	0.0	6.486842105263159	11.120300751879702	0.0	15.753759398496245	0.0	9.266917293233085	1.853383458646617	11.120300751879702	1.853383458646617	0.0	6.486842105263159	0.0	0.0	6.486842105263159	0.0	0.0	1.853383458646617	0.0	6.486842105263159	4.633458646616543	0.0	1.853383458646617	0.0	1.853383458646617	11.120300751879702	0.0	11.120300751879702	18.53383458646617	1.853383458646617	4.633458646616543	20.387218045112785	13.900375939849626
FBN1	198.312030075188	5.560150375939851	112.12969924812032	102.86278195488724	85.25563909774438	75.9887218045113	66.72180451127821	175.1447368421053	153.8308270676692	253.91353383458653	24.09398496240602	125.10338345864665	88.96240601503762	85.25563909774438	101.00939849624062	169.58458646616543	47.26127819548873	95.44924812030077	121.39661654135341	180.70488721804514	83.40225563909776	36.14097744360903	90.81578947368423	106.56954887218048	7.413533834586468	164.0244360902256	288.2011278195489	176.9981203007519	90.81578947368423	54.6748120300752	99.156015037594	52.821428571428584	64.86842105263159	79.69548872180452	194.60526315789477	87.109022556391	106.56954887218048	182.55827067669176	56.52819548872181	75.9887218045113	99.156015037594	36.14097744360903	113.98308270676694	131.5902255639098	24.09398496240602	24.09398496240602	50.968045112781965	37.99436090225565	39.84774436090226	54.6748120300752	43.5545112781955	167.73120300751884	47.26127819548873
